357	06:17:55.827	130.195.245.54	Slovenia	No
356	06:17:55.757	130.195.245.54	Slovenia	No
355	06:17:55.672	130.195.245.54	Slovenia	No
354	06:17:55.592	130.195.245.54	Slovenia	No
353	06:17:55.425	130.195.245.54	Slovenia	No
352	06:17:55.357	130.195.245.54	Slovenia	No
351	06:17:55.285	130.195.245.54	Slovenia	No
350	06:17:55.141	130.195.245.54	Slovenia	No
349	06:17:55.068	130.195.245.54	Slovenia	No
348	06:17:54.993	130.195.245.54	Slovenia	No
347	06:17:54.838	130.195.245.54	Slovenia	No
346	06:17:54.768	130.195.245.54	Slovenia	No
345	06:17:54.615	130.195.245.54	Slovenia	No
344	06:17:54.556	130.195.245.54	Slovenia	No
343	06:17:54.407	130.195.245.54	Slovenia	No
342	06:17:54.322	130.195.245.54	Slovenia	No
341	06:17:54.245	130.195.245.54	Slovenia	No
340	06:17:54.084	130.195.245.54	Slovenia	No
339	06:17:54.021	130.195.245.54	Slovenia	No
338	06:17:53.940	130.195.245.54	Slovenia	No
337	06:17:53.870	130.195.245.54	Slovenia	No
336	06:17:53.704	130.195.245.54	Slovenia	No
335	06:17:53.630	130.195.245.54	Slovenia	No
334	06:17:53.571	130.195.245.54	Slovenia	No
333	06:17:53.480	130.195.245.54	Slovenia	No
332	06:17:53.349	130.195.245.54	Slovenia	No
331	06:17:53.189	130.195.245.54	Slovenia	No
330	06:17:53.112	130.195.245.54	Slovenia	No
329	06:17:53.034	130.195.245.54	Slovenia	No
328	06:17:52.884	130.195.245.54	Slovenia	No
327	06:17:52.815	130.195.245.54	Slovenia	No
326	06:17:52.743	130.195.245.54	Slovenia	No
325	06:17:52.677	130.195.245.54	Slovenia	No
324	06:17:52.510	130.195.245.54	Slovenia	No
323	06:17:52.430	130.195.245.54	Slovenia	No
322	06:17:52.354	130.195.245.54	Slovenia	No
321	06:17:52.206	130.195.245.54	Slovenia	No
320	06:17:52.129	130.195.245.54	Slovenia	No
319	06:17:52.054	130.195.245.54	Slovenia	No
318	06:17:51.898	130.195.245.54	Slovenia	No
317	06:17:51.829	130.195.245.54	Slovenia	No
316	06:17:51.694	130.195.245.54	Slovenia	No
315	06:17:51.621	130.195.245.54	Slovenia	No
314	06:17:51.545	130.195.245.54	Slovenia	No
313	06:17:51.479	130.195.245.54	Slovenia	No
312	06:17:51.313	130.195.245.54	Slovenia	No
311	06:17:51.250	130.195.245.54	Slovenia	No
310	06:17:51.177	130.195.245.54	Slovenia	No
309	06:17:51.083	130.195.245.54	Slovenia	No
308	06:17:51.010	130.195.245.54	Slovenia	No
307	06:17:50.944	130.195.245.54	Slovenia	No
306	06:17:50.784	130.195.245.54	Slovenia	No
305	06:17:50.724	130.195.245.54	Slovenia	No
304	06:17:50.564	130.195.245.54	Slovenia	No
303	06:17:50.488	130.195.245.54	Slovenia	No
302	06:17:50.421	130.195.245.54	Slovenia	No
301	06:17:50.345	130.195.245.54	Slovenia	No
300	06:17:50.185	130.195.245.54	Slovenia	No
299	06:17:50.120	130.195.245.54	Slovenia	No
298	06:17:50.029	130.195.245.54	Slovenia	No
297	06:17:49.882	130.195.245.54	Slovenia	No
296	06:17:49.810	130.195.245.54	Slovenia	No
295	06:17:49.755	130.195.245.54	Slovenia	No
294	06:17:49.587	130.195.245.54	Slovenia	No
293	06:17:49.511	130.195.245.54	Slovenia	No
292	06:17:49.434	130.195.245.54	Slovenia	No
291	06:17:49.364	130.195.245.54	Slovenia	No
290	06:17:49.298	130.195.245.54	Slovenia	No
289	06:17:49.137	130.195.245.54	Slovenia	No
288	06:17:49.073	130.195.245.54	Slovenia	No
287	06:17:48.986	130.195.245.54	Slovenia	No
286	06:17:48.930	130.195.245.54	Slovenia	No
285	06:17:48.774	130.195.245.54	Slovenia	No
284	06:17:48.703	130.195.245.54	Slovenia	No
283	06:17:48.544	130.195.245.54	Slovenia	No
282	06:17:48.384	130.195.245.54	Slovenia	No
281	06:17:48.315	130.195.245.54	Slovenia	No
280	06:17:48.245	130.195.245.54	Slovenia	No
279	06:17:48.167	130.195.245.54	Slovenia	No
278	06:17:48.093	130.195.245.54	Slovenia	No
277	06:17:48.014	130.195.245.54	Slovenia	No
276	06:17:47.944	130.195.245.54	Slovenia	No
275	06:17:47.783	130.195.245.54	Slovenia	No
274	06:17:47.649	130.195.245.54	Slovenia	No
273	06:17:47.497	130.195.245.54	Slovenia	No
272	06:17:47.335	130.195.245.54	Slovenia	No
271	06:17:47.267	130.195.245.54	Slovenia	No
270	06:17:47.192	130.195.245.54	Slovenia	No
269	06:17:47.106	130.195.245.54	Slovenia	No
268	06:17:47.049	130.195.245.54	Slovenia	No
267	06:17:46.985	130.195.245.54	Slovenia	No
266	06:17:46.824	130.195.245.54	Slovenia	No
265	06:17:46.664	130.195.245.54	Slovenia	No
264	06:17:46.589	130.195.245.54	Slovenia	No
263	06:17:46.436	130.195.245.54	Slovenia	No
262	06:17:46.367	130.195.245.54	Slovenia	No
261	06:17:46.212	130.195.245.54	Slovenia	No
260	06:17:46.153	130.195.245.54	Slovenia	No
259	06:17:46.054	130.195.245.54	Slovenia	No
258	06:17:45.905	130.195.245.54	Slovenia	No
257	06:17:45.846	130.195.245.54	Slovenia	No
256	06:17:45.755	130.195.245.54	Slovenia	No
255	06:17:45.599	130.195.245.54	Slovenia	No
254	06:17:45.539	130.195.245.54	Slovenia	No
253	06:17:45.376	130.195.245.54	Slovenia	No
252	06:17:45.314	130.195.245.54	Slovenia	No
251	06:17:45.246	130.195.245.54	Slovenia	No
250	06:17:45.167	130.195.245.54	Slovenia	No
249	06:17:45.094	130.195.245.54	Slovenia	No
248	06:17:44.940	130.195.245.54	Slovenia	No
247	06:17:44.839	130.195.245.54	Slovenia	No
246	06:17:42.573	130.195.245.54	Slovenia	No
245	06:17:42.482	130.195.245.54	Slovenia	No
244	06:17:42.408	130.195.245.54	Slovenia	No
243	06:17:42.314	130.195.245.54	Slovenia	No
242	06:17:42.163	130.195.245.54	Slovenia	No
241	06:17:42.093	130.195.245.54	Slovenia	No
240	06:17:42.015	130.195.245.54	Slovenia	No
239	06:17:41.930	130.195.245.54	Slovenia	No
238	06:17:41.863	130.195.245.54	Slovenia	No
237	06:17:41.790	130.195.245.54	Slovenia	No
236	06:17:41.716	130.195.245.54	Slovenia	No
235	06:17:41.644	130.195.245.54	Slovenia	No
234	06:17:41.489	130.195.245.54	Slovenia	No
233	06:17:41.407	130.195.245.54	Slovenia	No
232	06:17:41.329	130.195.245.54	Slovenia	No
231	06:17:41.273	130.195.245.54	Slovenia	No
230	06:17:41.182	130.195.245.54	Slovenia	No
229	06:17:41.117	130.195.245.54	Slovenia	No
228	06:17:41.034	130.195.245.54	Slovenia	No
227	06:17:40.970	130.195.245.54	Slovenia	No
226	06:17:40.875	130.195.245.54	Slovenia	No
225	06:17:40.817	130.195.245.54	Slovenia	No
224	06:17:40.726	130.195.245.54	Slovenia	No
223	06:17:40.662	130.195.245.54	Slovenia	No
222	06:17:40.572	130.195.245.54	Slovenia	No
221	06:17:40.441	130.195.245.54	Slovenia	No
220	06:17:40.386	130.195.245.54	Slovenia	No
219	06:17:40.287	130.195.245.54	Slovenia	No
218	06:17:40.211	130.195.245.54	Slovenia	No
217	06:17:40.156	130.195.245.54	Slovenia	No
216	06:17:39.975	130.195.245.54	Slovenia	No
215	06:17:39.912	130.195.245.54	Slovenia	No
214	06:17:39.802	130.195.245.54	Slovenia	No
213	06:17:39.644	130.195.245.54	Slovenia	No
212	06:17:39.027	No connection detected	-	No
211	06:17:34.03	No connection detected	-	No
210	06:17:28.968	No connection detected	-	No
209	06:17:23.952	No connection detected	-	No
208	06:17:18.921	No connection detected	-	No
207	06:17:13.890	130.195.245.54	Slovenia	No
206	06:17:13.813	130.195.245.54	Slovenia	No
205	06:17:13.675	130.195.245.54	Slovenia	No
204	06:17:13.524	130.195.245.54	Slovenia	No
203	06:17:13.372	130.195.245.54	Slovenia	No
202	06:17:13.293	130.195.245.54	Slovenia	No
201	06:17:13.142	130.195.245.54	Slovenia	No
200	06:17:12.998	130.195.245.54	Slovenia	No
199	06:17:12.907	130.195.245.54	Slovenia	No
198	06:17:12.842	130.195.245.54	Slovenia	No
197	06:17:12.754	130.195.245.54	Slovenia	No
196	06:17:12.704	130.195.245.54	Slovenia	No
195	06:17:12.616	130.195.245.54	Slovenia	No
194	06:17:12.554	130.195.245.54	Slovenia	No
193	06:17:12.389	130.195.245.54	Slovenia	No
192	06:17:12.226	130.195.245.54	Slovenia	No
191	06:17:12.165	130.195.245.54	Slovenia	No
190	06:17:12.091	130.195.245.54	Slovenia	No
189	06:17:12.020	130.195.245.54	Slovenia	No
188	06:17:11.874	130.195.245.54	Slovenia	No
187	06:17:11.787	130.195.245.54	Slovenia	No
186	06:17:11.729	130.195.245.54	Slovenia	No
185	06:17:11.291	130.195.245.54	Slovenia	No
184	06:17:11.080	130.195.245.54	Slovenia	No
183	06:17:10.843	130.195.245.54	Slovenia	No
182	06:17:10.679	130.195.245.54	Slovenia	No
181	06:17:10.611	130.195.245.54	Slovenia	No
180	06:17:10.223	130.195.245.54	Slovenia	No
179	06:17:10.145	130.195.245.54	Slovenia	No
178	06:17:09.990	130.195.245.54	Slovenia	No
177	06:17:09.845	130.195.245.54	Slovenia	No
176	06:17:09.766	130.195.245.54	Slovenia	No
175	06:17:09.607	130.195.245.54	Slovenia	No
174	06:17:09.549	130.195.245.54	Slovenia	No
173	06:17:09.458	130.195.245.54	Slovenia	No
172	06:17:09.405	130.195.245.54	Slovenia	No
171	06:17:09.314	130.195.245.54	Slovenia	No
170	06:17:09.232	130.195.245.54	Slovenia	No
169	06:17:09.176	130.195.245.54	Slovenia	No
168	06:17:09.090	130.195.245.54	Slovenia	No
167	06:17:08.945	130.195.245.54	Slovenia	No
166	06:17:08.783	130.195.245.54	Slovenia	No
165	06:17:08.645	130.195.245.54	Slovenia	No
164	06:17:08.570	130.195.245.54	Slovenia	No
163	06:17:08.411	130.195.245.54	Slovenia	No
162	06:17:08.267	130.195.245.54	Slovenia	No
161	06:17:08.190	130.195.245.54	Slovenia	No
160	06:17:08.120	130.195.245.54	Slovenia	No
159	06:17:08.036	130.195.245.54	Slovenia	No
158	06:17:07.970	130.195.245.54	Slovenia	No
157	06:17:07.809	130.195.245.54	Slovenia	No
156	06:17:07.737	130.195.245.54	Slovenia	No
155	06:17:07.669	130.195.245.54	Slovenia	No
154	06:17:07.584	130.195.245.54	Slovenia	No
153	06:17:07.535	130.195.245.54	Slovenia	No
152	06:17:07.380	130.195.245.54	Slovenia	No
151	06:17:07.206	130.195.245.54	Slovenia	No
150	06:17:07.065	130.195.245.54	Slovenia	No
149	06:17:06.989	130.195.245.54	Slovenia	No
148	06:17:06.900	130.195.245.54	Slovenia	No
147	06:17:06.768	130.195.245.54	Slovenia	No
146	06:17:06.685	130.195.245.54	Slovenia	No
145	06:17:06.542	130.195.245.54	Slovenia	No
144	06:17:06.459	130.195.245.54	Slovenia	No
143	06:17:06.406	130.195.245.54	Slovenia	No
142	06:17:06.238	130.195.245.54	Slovenia	No
141	06:17:06.160	130.195.245.54	Slovenia	No
140	06:17:06.093	130.195.245.54	Slovenia	No
139	06:17:06.023	130.195.245.54	Slovenia	No
138	06:17:05.945	130.195.245.54	Slovenia	No
137	06:17:05.862	130.195.245.54	Slovenia	No
136	06:17:05.793	130.195.245.54	Slovenia	No
135	06:17:05.638	130.195.245.54	Slovenia	No
134	06:17:05.574	130.195.245.54	Slovenia	No
133	06:17:05.324	130.195.245.54	Slovenia	No
132	06:17:05.260	130.195.245.54	Slovenia	No
131	06:17:05.178	130.195.245.54	Slovenia	No
130	06:17:05.107	130.195.245.54	Slovenia	No
129	06:17:05.037	130.195.245.54	Slovenia	No
128	06:17:04.959	130.195.245.54	Slovenia	No
127	06:17:04.882	130.195.245.54	Slovenia	No
126	06:17:04.806	130.195.245.54	Slovenia	No
125	06:17:04.737	130.195.245.54	Slovenia	No
124	06:17:04.663	130.195.245.54	Slovenia	No
123	06:17:04.596	130.195.245.54	Slovenia	No
122	06:17:04.440	130.195.245.54	Slovenia	No
121	06:17:04.290	130.195.245.54	Slovenia	No
120	06:17:04.219	130.195.245.54	Slovenia	No
119	06:17:04.137	130.195.245.54	Slovenia	No
118	06:17:04.068	130.195.245.54	Slovenia	No
117	06:17:03.990	130.195.245.54	Slovenia	No
116	06:17:03.915	130.195.245.54	Slovenia	No
115	06:17:03.766	130.195.245.54	Slovenia	No
114	06:17:03.692	130.195.245.54	Slovenia	No
113	06:17:03.613	130.195.245.54	Slovenia	No
112	06:17:03.537	130.195.245.54	Slovenia	No
111	06:17:03.480	130.195.245.54	Slovenia	No
110	06:17:03.386	130.195.245.54	Slovenia	No
109	06:17:03.226	130.195.245.54	Slovenia	No
108	06:17:03.181	130.195.245.54	Slovenia	No
107	06:17:03.102	130.195.245.54	Slovenia	No
106	06:17:03.06	130.195.245.54	Slovenia	No
105	06:17:02.933	130.195.245.54	Slovenia	No
104	06:17:02.870	130.195.245.54	Slovenia	No
103	06:17:02.787	130.195.245.54	Slovenia	No
102	06:17:02.716	130.195.245.54	Slovenia	No
101	06:17:02.642	130.195.245.54	Slovenia	No
100	06:17:02.568	130.195.245.54	Slovenia	No
99	06:17:02.415	130.195.245.54	Slovenia	No
98	06:17:02.265	130.195.245.54	Slovenia	No
97	06:17:02.103	130.195.245.54	Slovenia	No
96	06:17:02.041	130.195.245.54	Slovenia	No
95	06:17:01.961	130.195.245.54	Slovenia	No
94	06:17:01.877	130.195.245.54	Slovenia	No
93	06:17:01.808	130.195.245.54	Slovenia	No
92	06:17:01.732	130.195.245.54	Slovenia	No
91	06:17:01.662	130.195.245.54	Slovenia	No
90	06:17:01.590	130.195.245.54	Slovenia	No
89	06:17:01.516	130.195.245.54	Slovenia	No
88	06:17:01.433	130.195.245.54	Slovenia	No
87	06:17:01.312	130.195.245.54	Slovenia	No
86	06:17:01.143	130.195.245.54	Slovenia	No
85	06:17:01.064	130.195.245.54	Slovenia	No
84	06:17:00.982	130.195.245.54	Slovenia	No
83	06:17:00.925	130.195.245.54	Slovenia	No
82	06:17:00.841	130.195.245.54	Slovenia	No
81	06:17:00.700	130.195.245.54	Slovenia	No
80	06:17:00.538	130.195.245.54	Slovenia	No
79	06:17:00.488	130.195.245.54	Slovenia	No
78	06:17:00.317	130.195.245.54	Slovenia	No
77	06:17:00.233	130.195.245.54	Slovenia	No
76	06:17:00.157	130.195.245.54	Slovenia	No
75	06:17:00.104	130.195.245.54	Slovenia	No
74	06:17:00.014	130.195.245.54	Slovenia	No
73	06:16:59.943	130.195.245.54	Slovenia	No
72	06:16:59.869	130.195.245.54	Slovenia	No
71	06:16:59.778	130.195.245.54	Slovenia	No
70	06:16:59.735	130.195.245.54	Slovenia	No
69	06:16:59.588	130.195.245.54	Slovenia	No
68	06:16:59.485	130.195.245.54	Slovenia	No
67	06:16:59.359	130.195.245.54	Slovenia	No
66	06:16:59.188	130.195.245.54	Slovenia	No
65	06:16:59.117	130.195.245.54	Slovenia	No
64	06:16:59.038	130.195.245.54	Slovenia	No
63	06:16:58.958	130.195.245.54	Slovenia	No
62	06:16:58.900	130.195.245.54	Slovenia	No
61	06:16:58.737	130.195.245.54	Slovenia	No
60	06:16:58.682	130.195.245.54	Slovenia	No
59	06:16:58.596	130.195.245.54	Slovenia	No
58	06:16:58.511	130.195.245.54	Slovenia	No
57	06:16:58.355	130.195.245.54	Slovenia	No
56	06:16:58.284	130.195.245.54	Slovenia	No
55	06:16:56.099	130.195.245.54	Slovenia	No
54	06:16:56.048	130.195.245.54	Slovenia	No
53	06:16:55.963	130.195.245.54	Slovenia	No
52	06:16:55.886	130.195.245.54	Slovenia	No
51	06:16:55.803	130.195.245.54	Slovenia	No
50	06:16:55.666	130.195.245.54	Slovenia	No
49	06:16:55.576	130.195.245.54	Slovenia	No
48	06:16:55.513	130.195.245.54	Slovenia	No
47	06:16:55.436	130.195.245.54	Slovenia	No
46	06:16:55.331	130.195.245.54	Slovenia	No
45	06:16:55.102	130.195.245.54	Slovenia	Yes
44	06:16:51.368	No connection detected	-	No
43	06:16:51.172	130.195.250.85	Spain	No
42	06:16:50.907	130.195.250.85	Spain	No
41	06:16:50.756	130.195.250.85	Spain	No
40	06:16:50.650	130.195.250.85	Spain	No
39	06:16:50.380	130.195.250.85	Spain	No
38	06:16:50.233	130.195.250.85	Spain	No
37	06:16:50.083	130.195.250.85	Spain	No
36	06:16:49.947	130.195.250.85	Spain	No
35	06:16:49.821	130.195.250.85	Spain	No
34	06:16:49.551	130.195.250.85	Spain	No
33	06:16:49.405	130.195.250.85	Spain	No
32	06:16:49.253	130.195.250.85	Spain	No
31	06:16:49.146	130.195.250.85	Spain	No
30	06:16:48.882	130.195.250.85	Spain	No
29	06:16:48.745	130.195.250.85	Spain	No
28	06:16:48.592	130.195.250.85	Spain	No
27	06:16:48.432	130.195.250.85	Spain	No
26	06:16:48.317	130.195.250.85	Spain	No
25	06:16:48.044	130.195.250.85	Spain	No
24	06:16:47.900	130.195.250.85	Spain	No
23	06:16:47.753	130.195.250.85	Spain	No
22	06:16:47.609	130.195.250.85	Spain	No
21	06:16:47.442	130.195.250.85	Spain	No
20	06:16:47.305	130.195.250.85	Spain	No
19	06:16:47.150	130.195.250.85	Spain	No
18	06:16:47.018	130.195.250.85	Spain	No
17	06:16:46.872	130.195.250.85	Spain	No
16	06:16:46.711	130.195.250.85	Spain	No
15	06:16:46.554	130.195.250.85	Spain	No
14	06:16:46.400	130.195.250.85	Spain	No
13	06:16:46.253	130.195.250.85	Spain	No
12	06:16:46.101	130.195.250.85	Spain	No
11	06:16:45.950	130.195.250.85	Spain	No
10	06:16:45.809	130.195.250.85	Spain	No
9	06:16:45.692	130.195.250.85	Spain	No
8	06:16:45.477	130.195.250.85	Spain	No
7	06:16:45.205	130.195.250.85	Spain	No
6	06:16:45.048	130.195.250.85	Spain	No
5	06:16:44.900	130.195.250.85	Spain	No
4	06:16:44.781	130.195.250.85	Spain	No
3	06:16:44.521	130.195.250.85	Spain	No
2	06:16:44.384	130.195.250.85	Spain	No
1	06:16:44.276	130.195.250.85	Spain	No
